#fasta1,fasta2,score,opening,extension
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-16,-5
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-16,-2
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-17,-2
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-17,-3
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-17,-4
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-18,-1
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-17,-1
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-18,-2
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-17,-5
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-18,-3
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-18,-4
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-18,-5
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-19,-1
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-19,-2
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-19,-3
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-20,-1
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-19,-4
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-19,-5
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-20,-3
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-20,-2
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-20,-4
sequences/prot-0716.fa,sequences/prot-0710.fa,30.0,-20,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,90.0,-2,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,106.0,-1,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,108.0,-1,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,103.0,-2,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,131.0,-1,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,115.0,-1,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,87.0,-2,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,106.0,-1,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,85.0,-2,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,86.0,-2,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,83.0,-3,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,71.0,-3,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,68.0,-3,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,69.0,-3,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,68.0,-3,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,67.0,-4,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,58.0,-4,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,55.0,-4,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,51.0,-5,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,54.0,-4,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,56.0,-4,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,48.0,-5,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,47.0,-5,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,46.0,-5,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,45.0,-5,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,44.0,-6,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,41.0,-6,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,40.0,-6,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,39.0,-6,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,38.0,-6,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,38.0,-7,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,37.0,-7,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,36.0,-7,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,35.0,-7,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,35.0,-7,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,36.0,-8,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,35.0,-8,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,34.0,-8,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,34.0,-8,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,34.0,-8,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,34.0,-9,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,33.0,-9,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,33.0,-9,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,33.0,-9,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,33.0,-9,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,32.0,-10,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,32.0,-10,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,32.0,-10,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,32.0,-10,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,32.0,-10,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,31.0,-11,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,31.0,-11,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,31.0,-11,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,31.0,-11,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,31.0,-11,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-12,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-12,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-12,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-12,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-13,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-12,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-13,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-13,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-13,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-13,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-14,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-14,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-14,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-14,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-14,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-15,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-15,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-15,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-15,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-15,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-16,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-16,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-16,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-16,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-16,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-17,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-17,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-17,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-17,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-17,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-18,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-18,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-18,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-18,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-18,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-19,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-19,-2
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-19,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-19,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-19,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-20,-1
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-20,-3
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-20,-4
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-20,-5
sequences/prot-0734.fa,sequences/prot-0108.fa,30.0,-20,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,70.0,-1,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,56.0,-1,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,56.0,-1,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,61.0,-1,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,69.0,-2,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,84.0,-1,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,55.0,-2,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,48.0,-2,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,44.0,-2,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,43.0,-2,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,55.0,-3,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,46.0,-3,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,37.0,-3,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,40.0,-3,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,34.0,-3,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,46.0,-4,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,37.0,-4,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,33.0,-4,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,30.0,-4,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,29.0,-4,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,29.0,-5,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,27.0,-5,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,38.0,-5,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,26.0,-5,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,25.0,-5,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,25.0,-6,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,32.0,-6,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-6,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-6,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,27.0,-7,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-7,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-6,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-7,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-7,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-8,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-7,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-8,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-8,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-8,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-8,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-9,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-9,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-9,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-9,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-9,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-10,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-10,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-10,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-10,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-10,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-11,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-11,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-11,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-11,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-11,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-12,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-12,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-12,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-12,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-12,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-13,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-13,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-13,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-13,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-13,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-14,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-14,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-14,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-14,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-14,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-15,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-15,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-15,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-15,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-16,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-15,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-16,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-16,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-16,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-16,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-17,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-17,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-17,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-17,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-18,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-17,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-18,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-18,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-18,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-19,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-18,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-19,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-19,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-19,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-19,-5
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-20,-1
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-20,-2
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-20,-3
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-20,-4
sequences/prot-0750.fa,sequences/prot-0875.fa,24.0,-20,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,97.0,-2,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,79.0,-1,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,71.0,-2,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,85.0,-1,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,73.0,-1,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,77.0,-2,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,118.0,-1,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,91.0,-1,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,66.0,-2,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,61.0,-2,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,81.0,-3,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,60.0,-3,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,50.0,-3,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,68.0,-4,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,66.0,-3,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,55.0,-3,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,51.0,-4,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,57.0,-4,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,45.0,-4,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,40.0,-4,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,57.0,-5,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,47.0,-5,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,43.0,-5,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,37.0,-5,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,35.0,-5,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,41.0,-6,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,37.0,-6,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,51.0,-6,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,31.0,-6,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,32.0,-6,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,40.0,-7,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,36.0,-7,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,33.0,-7,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,30.0,-7,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,30.0,-7,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,35.0,-8,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,32.0,-8,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,38.0,-8,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-8,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-8,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,37.0,-9,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,34.0,-9,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,31.0,-9,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-9,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-9,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,36.0,-10,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,30.0,-10,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,33.0,-10,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-10,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-10,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,35.0,-11,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,32.0,-11,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-11,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-11,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-11,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,34.0,-12,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,31.0,-12,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-12,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-12,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-12,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,33.0,-13,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,30.0,-13,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-13,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-13,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-13,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,32.0,-14,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-14,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-14,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-14,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,31.0,-15,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-15,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-14,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-15,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-15,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-15,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,30.0,-16,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-16,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-16,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-16,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-16,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-17,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-17,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-17,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-17,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-17,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-18,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-18,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-18,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-18,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-19,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-18,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-19,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-19,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-19,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-19,-5
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-20,-1
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-20,-2
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-20,-3
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-20,-4
sequences/prot-0772.fa,sequences/prot-0886.fa,29.0,-20,-5
sequences/prot-0791.fa,sequences/prot-0245.fa,317.0,-1,-1
sequences/prot-0791.fa,sequences/prot-0245.fa,221.0,-2,-2
sequences/prot-0791.fa,sequences/prot-0245.fa,282.0,-1,-2
sequences/prot-0791.fa,sequences/prot-0245.fa,265.0,-1,-3
sequences/prot-0791.fa,sequences/prot-0245.fa,245.0,-1,-5
sequences/prot-0791.fa,sequences/prot-0245.fa,255.0,-2,-1
sequences/prot-0791.fa,sequences/prot-0245.fa,250.0,-1,-4
sequences/prot-0791.fa,sequences/prot-0245.fa,206.0,-2,-3
sequences/prot-0791.fa,sequences/prot-0245.fa,198.0,-2,-4
sequences/prot-0791.fa,sequences/prot-0245.fa,189.0,-2,-5
sequences/prot-0791.fa,sequences/prot-0245.fa,204.0,-3,-1
sequences/prot-0791.fa,sequences/prot-0245.fa,165.0,-3,-3
sequences/prot-0791.fa,sequences/prot-0245.fa,176.0,-3,-2
sequences/prot-0791.fa,sequences/prot-0245.fa,168.0,-4,-1
sequences/prot-0791.fa,sequences/prot-0245.fa,159.0,-3,-4
sequences/prot-0791.fa,sequences/prot-0245.fa,154.0,-3,-5
sequences/prot-0791.fa,sequences/prot-0245.fa,145.0,-4,-2
sequences/prot-0791.fa,sequences/prot-0245.fa,134.0,-4,-3
sequences/prot-0791.fa,sequences/prot-0245.fa,126.0,-4,-4
sequences/prot-0791.fa,sequences/prot-0245.fa,143.0,-5,-1
sequences/prot-0791.fa,sequences/prot-0245.fa,122.0,-4,-5
sequences/prot-0791.fa,sequences/prot-0245.fa,108.0,-5,-3
sequences/prot-0791.fa,sequences/prot-0245.fa,99.0,-5,-4
sequences/prot-0791.fa,sequences/prot-0245.fa,119.0,-5,-2
sequences/prot-0791.fa,sequences/prot-0245.fa,92.0,-5,-5
sequences/prot-0791.fa,sequences/prot-0245.fa,117.0,-6,-1
sequences/prot-0791.fa,sequences/prot-0245.fa,96.0,-6,-2
sequences/prot-0791.fa,sequences/prot-0245.fa,84.0,-6,-3
sequences/prot-0791.fa,sequences/prot-0245.fa,74.0,-6,-4
sequences/prot-0791.fa,sequences/prot-0245.fa,97.0,-7,-1
sequences/prot-0791.fa,sequences/prot-0245.fa,66.0,-6,-5
sequences/prot-0791.fa,sequences/prot-0245.fa,75.0,-7,-2
sequences/prot-0791.fa,sequences/prot-0245.fa,62.0,-7,-3
sequences/prot-0791.fa,sequences/prot-0245.fa,80.0,-8,-1
sequences/prot-0791.fa,sequences/prot-0245.fa,50.0,-7,-5
sequences/prot-0791.fa,sequences/prot-0245.fa,54.0,-7,-4
sequences/prot-0791.fa,sequences/prot-0245.fa,59.0,-8,-2
sequences/prot-0791.fa,sequences/prot-0245.fa,45.0,-8,-3
sequences/prot-0791.fa,sequences/prot-0245.fa,41.0,-8,-5
sequences/prot-0791.fa,sequences/prot-0245.fa,43.0,-8,-4
sequences/prot-0791.fa,sequences/prot-0245.fa,46.0,-9,-2
sequences/prot-0791.fa,sequences/prot-0245.fa,65.0,-9,-1
sequences/prot-0791.fa,sequences/prot-0245.fa,39.0,-9,-3
sequences/prot-0791.fa,sequences/prot-0245.fa,39.0,-9,-5
sequences/prot-0791.fa,sequences/prot-0245.fa,39.0,-9,-4
sequences/prot-0791.fa,sequences/prot-0245.fa,39.0,-10,-2
sequences/prot-0791.fa,sequences/prot-0245.fa,53.0,-10,-1
sequences/prot-0791.fa,sequences/prot-0245.fa,37.0,-10,-3
sequences/prot-0791.fa,sequences/prot-0245.fa,37.0,-10,-4
sequences/prot-0791.fa,sequences/prot-0245.fa,37.0,-10,-5
sequences/prot-0791.fa,sequences/prot-0245.fa,46.0,-11,-1
sequences/prot-0791.fa,sequences/prot-0245.fa,35.0,-11,-3
sequences/prot-0791.fa,sequences/prot-0245.fa,35.0,-11,-2
sequences/prot-0791.fa,sequences/prot-0245.fa,35.0,-11,-4
sequences/prot-0791.fa,sequences/prot-0245.fa,35.0,-11,-5
sequences/prot-0791.fa,sequences/prot-0245.fa,39.0,-12,-1
sequences/prot-0791.fa,sequences/prot-0245.fa,34.0,-12,-2
sequences/prot-0791.fa,sequences/prot-0245.fa,34.0,-12,-3
sequences/prot-0791.fa,sequences/prot-0245.fa,34.0,-12,-4
sequences/prot-0791.fa,sequences/prot-0245.fa,34.0,-12,-5
sequences/prot-0791.fa,sequences/prot-0245.fa,33.0,-13,-2
sequences/prot-0791.fa,sequences/prot-0245.fa,35.0,-13,-1
sequences/prot-0791.fa,sequences/prot-0245.fa,33.0,-13,-3
sequences/prot-0791.fa,sequences/prot-0245.fa,33.0,-13,-4
sequences/prot-0791.fa,sequences/prot-0245.fa,33.0,-13,-5
sequences/prot-0791.fa,sequences/prot-0245.fa,33.0,-14,-2
